instance_idx,box_idx,onnx_file,vnnlib_file,ground_truth,method,verdict,q,coverage,epsilon_total,amls_bounded_eps_2_upper,flow_train_s,verify_s,wall_s,error,timestamp
128,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_2.vnnlib,unsat,amls,UNKNOWN,7.274476,1.0000,1.0000e-03,,28.8,0.0,28.8,,2026-05-06T20:47:25.178408+00:00
129,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,3.709401,0.9995,1.0000e-03,,28.1,11.2,39.3,,2026-05-06T20:48:04.953844+00:00
130,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,5.635188,1.0000,1.0000e-03,,28.6,11.2,39.8,,2026-05-06T20:48:56.421119+00:00
131,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,7.274476,1.0000,1.0000e-03,,28.4,11.1,39.5,,2026-05-06T20:49:47.412199+00:00
132,0,ACASXU_run2a_4_4_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,4.120467,1.0000,1.0000e-03,,29.6,11.1,40.7,,2026-05-06T20:50:39.682314+00:00
133,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,8.699628,0.9995,1.0000e-03,,29.4,0.1,29.5,,2026-05-06T20:51:20.527932+00:00
134,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.823137,0.9995,1.0000e-03,,29.3,11.1,40.4,,2026-05-06T20:52:01.439731+00:00
135,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.358574,1.0000,1.0000e-03,,28.9,11.1,40.1,,2026-05-06T20:52:53.058849+00:00
136,0,ACASXU_run2a_3_7_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,15.688783,1.0000,1.0000e-03,,29.7,10.9,40.5,,2026-05-06T20:53:44.973504+00:00
137,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,10.662302,1.0000,1.0000e-03,,30.0,0.0,30.0,,2026-05-06T20:54:29.969675+00:00
138,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,4.176224,0.9990,1.0000e-03,,28.6,11.3,40.0,,2026-05-06T20:55:10.391180+00:00
139,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.339591,1.0000,1.0000e-03,,28.6,11.3,39.9,,2026-05-06T20:56:02.046750+00:00
140,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNKNOWN,4.496861,1.0000,1.0000e-03,,28.4,12.0,40.4,,2026-05-06T20:56:54.138404+00:00
141,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,6.735633,1.0000,1.0000e-03,,29.2,11.3,40.5,,2026-05-06T20:57:50.092086+00:00
142,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,9.462578,1.0000,1.0000e-03,,28.5,0.0,28.6,,2026-05-06T20:58:30.184470+00:00
143,0,ACASXU_run2a_4_6_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,9.180662,1.0000,1.0000e-03,,28.6,11.3,39.9,,2026-05-06T20:59:10.383342+00:00
144,0,ACASXU_run2a_2_1_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,5.900676,0.9995,1.0000e-03,,28.0,11.3,39.3,,2026-05-06T21:00:01.245500+00:00
145,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.205994,1.0000,1.0000e-03,,28.6,11.3,39.9,,2026-05-06T21:00:52.867215+00:00
146,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,7.911792,1.0000,1.0000e-03,,29.5,0.0,29.6,,2026-05-06T21:01:33.997463+00:00
147,0,ACASXU_run2a_2_4_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.337536,1.0000,1.0000e-03,,28.9,11.3,40.2,,2026-05-06T21:02:14.645985+00:00
148,0,ACASXU_run2a_1_8_batch_2000.onnx,prop_4.vnnlib,sat,amls,UNKNOWN,4.037179,0.9995,1.0000e-03,,28.2,0.0,28.3,,2026-05-06T21:02:54.439448+00:00
149,0,ACASXU_run2a_5_9_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.049661,1.0000,1.0000e-03,,28.6,11.3,39.9,,2026-05-06T21:03:34.812078+00:00
150,0,ACASXU_run2a_4_5_batch_2000.onnx,prop_10.vnnlib,unsat,amls,UNSAT,0.064316,1.0000,1.0000e-03,,28.6,45.2,73.8,,2026-05-06T21:05:01.246439+00:00
151,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,5.453314,1.0000,1.0000e-03,,28.5,11.3,39.8,,2026-05-06T21:06:26.995976+00:00
152,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_4.vnnlib,sat,amls,UNKNOWN,3.888430,0.9995,1.0000e-03,,28.6,0.0,28.6,,2026-05-06T21:07:07.160582+00:00
153,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,7.186540,1.0000,1.0000e-03,,27.9,11.3,39.2,,2026-05-06T21:07:46.649395+00:00
154,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,48.501675,1.0000,1.0000e-03,,28.5,0.0,28.5,,2026-05-06T21:08:26.695795+00:00
155,0,ACASXU_run2a_3_6_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,4.365845,1.0000,1.0000e-03,,28.0,11.3,39.3,,2026-05-06T21:09:06.476253+00:00
156,0,ACASXU_run2a_1_2_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,4.004138,1.0000,1.0000e-03,,28.4,11.3,39.7,,2026-05-06T21:09:57.891939+00:00
157,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.860706,0.9990,1.0000e-03,,28.5,11.1,39.6,,2026-05-06T21:10:49.168005+00:00
158,0,ACASXU_run2a_5_8_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,4.395197,0.9990,1.0000e-03,,28.9,15.1,44.0,,2026-05-06T21:11:44.695519+00:00
159,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,28.999592,0.9990,1.0000e-03,,30.1,0.1,30.2,,2026-05-06T21:12:30.261855+00:00
160,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,11.120444,0.9995,1.0000e-03,,28.6,0.1,28.7,,2026-05-06T21:12:59.287563+00:00
161,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,5.614294,1.0000,1.0000e-03,,29.8,15.1,44.9,,2026-05-06T21:13:44.736491+00:00
162,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.821472,0.9995,1.0000e-03,,30.1,14.7,44.8,,2026-05-06T21:14:45.148188+00:00
163,0,ACASXU_run2a_4_9_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,16.941336,0.9990,1.0000e-03,,26.7,0.0,26.7,,2026-05-06T21:15:27.289548+00:00
164,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,7.212758,1.0000,1.0000e-03,,28.6,11.3,39.9,,2026-05-06T21:16:07.497225+00:00
165,0,ACASXU_run2a_1_5_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,3.972714,0.9995,1.0000e-03,,29.9,15.1,45.0,,2026-05-06T21:17:04.272854+00:00
166,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,3.984258,1.0000,1.0000e-03,,30.0,15.1,45.1,,2026-05-06T21:18:04.980906+00:00
167,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,11.257613,1.0000,1.0000e-03,,30.5,0.0,30.5,,2026-05-06T21:18:50.854727+00:00
168,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,5.455412,0.9995,1.0000e-03,,25.8,15.1,40.9,,2026-05-06T21:19:32.021507+00:00
169,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,15.169104,1.0000,1.0000e-03,,26.5,10.8,37.3,,2026-05-06T21:20:24.372748+00:00
170,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,4.628134,1.0000,1.0000e-03,,30.1,10.8,41.0,,2026-05-06T21:21:19.331014+00:00
171,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.544908,0.9995,1.0000e-03,,29.6,15.1,44.8,,2026-05-06T21:22:18.295699+00:00
172,0,ACASXU_run2a_2_9_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,4.591505,1.0000,1.0000e-03,,29.6,11.2,40.9,,2026-05-06T21:23:14.821604+00:00
173,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,8.699628,0.9995,1.0000e-03,,30.3,11.2,41.5,,2026-05-06T21:24:10.817869+00:00
174,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.004837,0.9990,1.0000e-03,,25.6,14.6,40.3,,2026-05-06T21:25:05.665534+00:00
175,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,10.990327,1.0000,1.0000e-03,,29.8,15.1,45.0,,2026-05-06T21:26:06.317699+00:00
176,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_3.vnnlib,sat,amls,UNKNOWN,4.384354,1.0000,1.0000e-03,,29.3,0.0,29.3,,2026-05-06T21:26:51.086486+00:00
177,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,4.285484,1.0000,1.0000e-03,,29.6,15.1,44.7,,2026-05-06T21:27:36.308969+00:00
178,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_2.vnnlib,unsat,amls,UNKNOWN,10.324744,1.0000,1.0000e-03,,27.8,0.0,27.8,,2026-05-06T21:28:19.483435+00:00
179,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_2.vnnlib,sat,amls,UNKNOWN,8.686570,1.0000,1.0000e-03,,27.4,0.0,27.4,,2026-05-06T21:28:47.179128+00:00
180,0,ACASXU_run2a_2_3_batch_2000.onnx,prop_4.vnnlib,unsat,amls,UNSAT,4.024890,0.9995,1.0000e-03,,27.1,11.1,38.2,,2026-05-06T21:29:25.825777+00:00
181,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,3.702073,0.9995,1.0000e-03,,28.6,11.2,39.7,,2026-05-06T21:30:17.143663+00:00
182,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_4.vnnlib,sat,amls,UNKNOWN,3.840337,0.9995,1.0000e-03,,26.9,0.0,27.0,,2026-05-06T21:30:55.538744+00:00
183,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,4.777421,1.0000,1.0000e-03,,28.2,12.6,40.8,,2026-05-06T21:31:36.777268+00:00
184,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_1.vnnlib,unsat,amls,UNSAT,48.501675,1.0000,1.0000e-03,,29.4,11.5,40.8,,2026-05-06T21:32:33.032339+00:00
185,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_3.vnnlib,unsat,amls,UNSAT,5.044272,1.0000,1.0000e-03,,29.1,11.3,40.4,,2026-05-06T21:33:29.084331+00:00
